"sound.files","duration","selec","start","end","bottom.freq","top.freq","tailored"
"328WBMM_June_11_2018_33633775.wav_5",0.0513833194449944,1,0.0389765548571536,0.176241364542678,2.86607376335418,2.98294245461347,""
"328WBMM_June_11_2018_33633775.wav_8",0.0535601944090018,1,0.0434659691496959,0.17365384809842,2.67129261125537,2.88555187856406,""
"328WBMM_June_11_2018_33633775.wav_11",0.0873017563399969,1,0.0357728095313402,0.171031075094417,3.04137680024311,3.11928926108264,""
"328WBMM_June_11_2018_33633775.wav_14",0.0261905269019849,1,0.0368425792888412,0.167054518289652,2.51546768957632,2.98294245461347,""
"328WBMM_June_11_2018_33962007.wav_3",0.0459412050839774,1,0.071913787341661,0.139586757115596,2.24277407663798,2.67129261125537,""
"328WBMM_June_11_2018_33962007.wav_4",0.0599548599420245,1,0.00313140629299209,0.177143345107199,1.34678077698344,1.36625889219332,""
"328WBMM_June_11_2018_33962007.wav_5",0.0847848794720107,1,0.0245902415206976,0.175419574215377,3.7815451782186,4.19058559762611,""
"328WBMM_June_11_2018_34290240.wav_2",0.0438776359785695,1,0.0315370508758645,0.167930252992405,3.35302664360121,3.91789198468777,""
"328WBMM_June_11_2018_34290240.wav_4",0.0215646676049985,1,0.0249207848570695,0.132032343099395,1.79477742681071,3.1582454915024,""
"328WBMM_June_11_2018_35274942.wav_6",0.0969389632079753,1,0.0398479159896261,0.17993114662087,2.92450810898382,3.43093910444074,""
"328WBMM_June_11_2018_36587990.wav_1",0.0427439828409888,1,0.0310629148026875,0.166697618408959,3.33354852839133,3.35302664360121,""
"328WBMM_June_11_2018_36916337.wav_1",0.083968550062,1,0.0370354306987515,0.166960334851407,2.92450810898382,3.13876737629252,""
"328WBMM_June_11_2018_36916337.wav_2",0.0419502613056011,1,0.0442889194566124,0.170562546580063,3.23615795234193,3.25563606755181,""
"328WBMM_June_11_2018_36916337.wav_4",0.0868483788109984,1,0.0371550382566981,0.166373936866834,2.76868318730477,3.31407041318145,""
"328WBMM_June_11_2018_36916337.wav_5",0.0413153384318008,1,0.0382121005419129,0.173588852935494,3.25563606755181,4.13215125199647,""
"328WBMM_June_11_2018_37572806.wav_1",0.0346260274799874,1,0.0314353356758199,0.162133439887396,3.25563606755181,3.91789198468777,""
"328WBMM_June_11_2018_37572806.wav_3",0.0288210091200085,1,0.0318370084360712,0.141453461161184,2.90502999377394,4.07371690636682,""
"328WBMM_June_11_2018_37572806.wav_5",0.0814516638549776,1,0.0313399301285564,0.161695542362643,3.02189868503323,3.62572025653955,""
"328WBMM_June_11_2018_40855259.wav_2",0.0417235031359837,1,0.0802343621079572,0.165611340220416,1.87268988765023,4.07371690636682,""
"328WBMM_June_12_2018_32936040.wav_3",0.16097536837799,1,0.08,0.24097536837799,NA,NA,""
"328WBMM_June_12_2018_33264271.wav_3",0.0276644526580014,1,0.0721152572186908,0.117578348127017,2.3206865374775,3.27511418276169,""
"328WBMM_June_12_2018_33592505.wav_5",0.089410603960502,1,0.0433921577732255,0.168466664002542,3.17772360671228,3.62572025653955,""
"328WBMM_June_12_2018_33920742.wav_2",0.0879594938400032,1,0.0424124974743426,0.167122818265555,3.58676402611979,3.66467648695932,""
"328WBMM_June_12_2018_34249083.wav_1",0.123764411975003,1,0.0375812993117952,0.207722632211302,2.74920507209489,4.34641051930516,""
"328WBMM_June_12_2018_34249083.wav_2",0.0226077535249942,1,0.042343458661255,0.158710122211747,3.25563606755181,4.05423879115694,""
"328WBMM_June_12_2018_34249083.wav_4",0.0895013070840207,1,0.0368226754372696,0.178039976352954,3.66467648695932,3.7815451782186,""
"328WBMM_June_12_2018_34249083.wav_5",0.0460545109420138,1,0.043715481607884,0.176099601422263,3.29459229797157,3.45041721965062,""
"328WBMM_June_12_2018_36546724.wav_2",0.230522354827997,1,0.08,0.310522354827997,NA,NA,""
"328WBMM_June_12_2018_36874958.wav_2",0.0926308593673966,1,0.0347366981270066,0.173581751419172,2.94398622419371,3.48937345007038,""
"328WBMM_June_12_2018_37859660.wav_1",0.214127398730994,1,0.08,0.294127398730994,NA,NA,""
"328WBMM_June_12_2018_38187894.wav_3",0.0986624794280004,1,0.0128755115859383,0.183386995213727,1.30782454656367,1.3857370074032,""
"328WBMM_June_12_2018_38516135.wav_3",0.0882541391370069,1,0.0366386122591318,0.172417769730668,3.39198287402098,3.43093910444074,""
"328WBMM_June_13_2018_41244248.wav_2",0.150703239644997,1,0.0699271562742343,0.244095882923319,2.76868318730477,4.38536674972492,""
"328WBMM_June_13_2018_41900720.wav_2",0.0449207933230014,1,0.0356239154076368,0.176640449963532,3.56728591090991,4.38536674972492,""
"328WBMM_June_13_2018_41900720.wav_5",0.0451929031250131,1,0.0431931130951371,0.181962271360524,3.06862152184553,3.54817950767929,""
"328WBMM_June_13_2018_41900720.wav_7",0.0462586665209983,1,0.0374425992754226,0.169119242991042,3.16084421142895,3.30840051476241,""
"328WBMM_June_13_2018_41900720.wav_9",0.0364853894269856,1,0.0379852155934787,0.169337940246489,3.40062320434583,3.84329211434622,""
"328WBMM_June_13_2018_41900720.wav_12",0.0914969212799974,1,0.0424236064172044,0.174030001310763,3.49284589392924,3.56662404559597,""
"328WBMM_June_13_2018_41900720.wav_13",0.0258957829250051,1,0.0260647531567768,0.143272260780414,2.84728706684534,3.19773328726231,""
"328WBMM_June_13_2018_42228957.wav_1",0.0397052922990042,1,0.037317216864487,0.168916761051749,3.14239967351226,3.17928874934563,""
"328WBMM_June_13_2018_42557188.wav_1",0.0368255266809854,1,0.0373876582113203,0.167195456796889,3.08706605976221,3.12395513559558,""
"328WBMM_June_13_2018_42557188.wav_3",0.0265760574320097,1,0.0260133933221387,0.151251987396294,3.25306690101236,3.30840051476241,""
"328WBMM_June_13_2018_42557188.wav_6",0.0444899528010012,1,0.0382606794343789,0.174048296016004,3.12395513559558,3.30840051476241,""
"328WBMM_June_13_2018_42557188.wav_8",0.0356010325679961,1,0.0395560818493847,0.163536006545537,3.25306690101236,3.41906774226251,""
"328WBMM_June_13_2018_42557188.wav_11",0.0420636403900119,1,0.0411374203542024,0.175417506510597,3.08706605976221,3.16084421142895,""
"328WBMM_June_13_2018_42557188.wav_12",0.024671288811021,1,0.00710649209239965,0.10681984243991,2.97639883226212,3.38217866642914,""
"328WBMM_June_13_2018_42557188.wav_13",0.0769163709990153,1,0.0793220493001916,0.20605916487839,3.40062320434583,3.67729127309607,""
"328WBMM_June_13_2018_42557188.wav_15",0.0367121475970009,1,0.0375856359657152,0.1646844873873,3.16084421142895,3.25306690101236,""
"328WBMM_June_13_2018_42557188.wav_18",0.0420863162070191,1,0.0400153996226058,0.169804005972885,3.45595681809587,3.52973496976261,""
"328WBMM_June_13_2018_42557188.wav_21",0.0399321136000026,1,0.0375825145871622,0.170223186847741,3.14239967351226,3.38217866642914,""
"328WBMM_June_13_2018_42557188.wav_23",0.0421996952919983,1,0.0380087651779206,0.171928357768107,3.25306690101236,3.34528959059578,""
"328WBMM_June_13_2018_42557188.wav_25",0.0369389057660214,1,0.0387277996794069,0.166192930211717,2.95795429434543,3.16084421142895,""
"328WBMM_June_13_2018_42557188.wav_28",0.0396373279789941,1,0.0406434573895633,0.167746237498348,3.05017698392885,3.06862152184553,""
"328WBMM_June_13_2018_43213656.wav_3",0.0436055266081041,1,0.0349193662808979,0.166263357712061,2.9948433701788,3.27151143892904,""
"328WBMM_June_13_2018_43213656.wav_6",0.0295465424702996,1,0.037224330908499,0.165303684909902,3.19773328726231,3.36373412851246,""
"328WBMM_June_13_2018_43213656.wav_8",0.0421542766329992,1,0.0377748368737256,0.16918495633115,3.32684505267909,3.52973496976261,""
"328WBMM_June_13_2018_43213656.wav_11",0.0921543734459931,1,0.0411786978255008,0.170828702603009,3.54817950767929,3.54817950767929,""
"328WBMM_June_13_2018_43541892.wav_1",0.0459185292669293,1,0.0369220071458757,0.167693236372975,3.51129043184592,3.54817950767929,""
"328WBMM_June_13_2018_43541892.wav_4",0.0475511880853006,1,0.0411458663336985,0.168329089375755,3.40062320434583,3.45595681809587,""
"328WBMM_June_13_2018_43541892.wav_6",0.0262585959956034,1,0.0367348599855344,0.144176545574869,2.57061899809509,2.92106521851207,""
"328WBMM_June_13_2018_43541892.wav_7",0.0260998652769899,1,0.0319185682865925,0.165898179665443,3.45595681809587,3.51129043184592,""
"328WBMM_June_13_2018_44526598.wav_2",0.0870751369802996,1,0.0359253008761786,0.174531259259879,3.41906774226251,3.49284589392924,""
"328WBMM_June_13_2018_44526598.wav_3",0.036031873088902,1,0.0319867744166438,0.165865015679327,3.40062320434583,3.6404021972627,""
"328WBMM_June_13_2018_44526598.wav_5",0.0390704325565032,1,0.0320933860153656,0.165716149143685,3.34528959059578,3.40062320434583,""
"328WBMM_June_13_2018_44526598.wav_9",0.0352382194970176,1,0.0322930126000621,0.164539888455599,2.82884252892865,2.84728706684534,""
"328WBMM_June_13_2018_44854830.wav_2",0.13045376733001,1,0.0592724511359371,0.248934170759979,1.48239126101079,1.59305848851089,""
"328WBMM_June_13_2018_45511303.wav_1",0.0293197846620217,1,0.0266073913738594,0.14734428498078,2.25706185351148,3.65884673517939,""
"328WBMM_June_13_2018_45511303.wav_2",0.0308844135410027,1,0.0261877002044501,0.165404463112629,3.47440135601256,4.96840892726388,""
"328WBMM_June_13_2018_45511303.wav_4",0.115737185547999,1,0.08,0.195737185547999,NA,NA,""
"328WBMM_June_13_2018_45839534.wav_1",0.0279365504189855,1,0.0253634744728319,0.166208557820734,3.69573581101275,3.71418034892944,""
"328WBMM_June_13_2018_45839534.wav_2",0.0251701063039889,1,0.0189248916113145,0.159480300478096,3.43751228017919,3.45595681809587,""
"328WBMM_June_13_2018_45839534.wav_4",0.123582954372011,1,0.08,0.203582954372012,NA,NA,""
"328WBMM_June_13_2018_46167766.wav_1",0.129728348610996,1,0.08,0.209728348610996,NA,NA,""
"328WBMM_June_13_2018_46496008.wav_1",0.0290930026829983,1,0.047906206133779,0.119501273259527,1.31639041976064,1.64839210226094,""
"328WBMM_June_13_2018_46496008.wav_2",0.0621769394840044,1,0.0031789381018168,0.174859875296834,1.37172403351069,1.51928033684416,""
"328WBMM_June_13_2018_46496008.wav_3",0.0693198045240138,1,0.00386036125923789,0.174070249481286,1.37172403351069,1.51928033684416,""
"328WBMM_June_13_2018_46496008.wav_4",0.235283706816006,1,0.079517442405118,0.352406084389961,1.27950134392728,1.48239126101079,""
"328WBMM_June_13_2018_46496008.wav_6",0.112902619143995,1,0.08,0.192902619143995,NA,NA,""
"328WBMM_June_13_2018_46496008.wav_8",0.0712018927710005,1,0.0804681058978322,0.160058637546548,2.05417193642797,2.2386173155948,""
"328WBMM_June_13_2018_46496008.wav_10",0.0581406538429974,1,0.025622102714778,0.140659454509468,2.51528538434504,3.45595681809587,""
"328WBMM_June_13_2018_46824460.wav_8",0.0539231783540117,1,0.08,0.133923178354012,NA,NA,""
"328WBMM_June_13_2018_46824460.wav_9",0.162563189914977,1,0.08,0.242563189914977,NA,NA,""
"328WBMM_June_13_2018_46824460.wav_12",0.0485490012009677,1,0.08,0.128549001200968,NA,NA,""
"328WBMM_June_14_2018_33376438.wav_1",0.0226984927388969,1,0.08,0.102698492738897,NA,NA,""
"328WBMM_June_14_2018_33376438.wav_2",0.0397053554303994,1,0.0377625621916858,0.165576671097758,3.65884673517939,3.7510694247628,""
"328WBMM_June_14_2018_33376438.wav_4",0.0382994547812032,1,0.0324113023927809,0.164632140478377,3.38217866642914,3.6404021972627,""
"328WBMM_June_14_2018_33376438.wav_6",0.0368935541319999,1,0.0374005802130062,0.166154658955479,2.93950975642875,3.16084421142895,""
"328WBMM_June_14_2018_34689391.wav_2",0.0319274994610055,1,0.0315312438969748,0.17759874787946,3.36373412851246,3.60351312142934,""
"328WBMM_June_14_2018_34689391.wav_4",0.0787983385149857,1,0.0712062383143532,0.198685137839303,3.17928874934563,3.34528959059578,""
"328WBMM_June_14_2018_35017630.wav_2",0.0434694719228972,1,0.0355761163193922,0.165925561549454,2.97639883226212,3.43751228017919,""
"328WBMM_June_14_2018_35345858.wav_1",0.137165798468004,1,0.08,0.217165798468004,NA,NA,""
"328WBMM_June_14_2018_37315284.wav_3",0.0304082221429951,1,0.0114485683425931,0.133304929086053,3.12395513559558,4.11996018309646,""
"328WBMM_June_14_2018_37315284.wav_71",0.092381131254001,1,0.0426140759737152,0.170982325537004,2.9948433701788,3.27151143892904,""
"328WBMM_June_14_2018_37315284.wav_72",0.0639910536079924,1,0,0.175540474651814,1.44550218517743,1.50083579892747,""
"328WBMM_June_14_2018_37315284.wav_73",0.0490930655780062,1,0.0722259197512861,0.131820163272088,1.66683664017762,1.98039378476123,""
"328WBMM_June_14_2018_37643516.wav_1",0.0230612691422201,1,0.08,0.10306126914222,NA,NA,""
"328WBMM_June_14_2018_37643516.wav_2",0.0378005267060901,1,0.020861224781962,0.166644008824875,2.68128622559519,3.16084421142895,""
"328WBMM_June_14_2018_37643516.wav_4",0.0380953118574006,1,0.0310526808243027,0.167996748191949,2.62595261184514,3.43751228017919,""
"328WBMM_June_14_2018_37643516.wav_19",0.0885942758490046,1,0.0372486439671172,0.165958138088715,2.90262068059538,3.54817950767929,""
"328WBMM_June_14_2018_37971748.wav_2",0.0317688195075974,1,0.0305926934860741,0.164885670064443,3.43751228017919,3.54817950767929,""
"328WBMM_June_14_2018_37971748.wav_5",0.0325397972830075,1,0.0251860747478826,0.163125193678778,3.14239967351226,3.34528959059578,""
"328WBMM_June_14_2018_37971748.wav_8",0.055465048190996,1,0.0430469446822618,0.178247847567596,2.68128622559519,3.25306690101236,""
"328WBMM_June_14_2018_37971748.wav_10",0.038866350203989,1,0.0364952281278812,0.166433209985887,2.69973076351187,2.9948433701788,""
"328WBMM_June_14_2018_37971748.wav_13",0.041360690066,1,0.0374020157265676,0.170541406993562,2.53372992226172,2.90262068059538,""
"328WBMM_June_14_2018_37971748.wav_16",0.0424718050950048,1,0.0380599152488115,0.166290040506293,2.49684084642836,3.14239967351226,""
"328WBMM_June_14_2018_37971748.wav_18",0.0365534168780073,1,0.0395293431453465,0.174860453590854,2.29395092934484,2.90262068059538,""
"328WBMM_June_14_2018_37971748.wav_20",0.0286622325899941,1,0.0389470791790006,0.159475310514125,2.40461815684494,3.1055105976789,""
"328WBMM_June_14_2018_37971748.wav_22",0.0241950966560012,1,0.0272676925158957,0.126929836989503,2.55217446017841,2.68128622559519,""
"328WBMM_June_14_2018_38299988.wav_1",0.0415420305492198,1,0.043727889021403,0.171144489171133,2.40461815684494,3.14239967351226,""
"328WBMM_June_14_2018_38956457.wav_1",0.055079559304005,1,0.0762311052904716,0.173861031289234,1.35327949559401,2.03572739851128,""
"328WBMM_June_14_2018_38956457.wav_2",0.0420636403899834,1,0,0.168433139613201,1.31639041976064,1.42705764726074,""
"328WBMM_June_14_2018_39284691.wav_7",0.040589647752995,1,0.0379297859824745,0.153785005010507,3.16084421142895,3.216177825179,""
"328WBMM_June_15_2018_46147518.wav_6",0.0419503279880189,1,0.08,0.121950327988019,NA,NA,""
"328WBMM_June_15_2018_46475751.wav_11",0.185556209872004,1,0.08,0.265556209872004,NA,NA,""
"328WBMM_June_15_2018_48116920.wav_1",0.0405443606559857,1,0.0309893575428858,0.170297239224741,2.93950975642875,3.6404021972627,""
"328WBMM_June_15_2018_50086328.wav_1",0.080589853340598,1,0.0207401460611087,0.184421600337437,1.81439294351109,3.27151143892904,""
"328WBMM_June_15_2018_50414567.wav_7",0.0458278259992966,1,0.08,0.125827825999297,NA,NA,""
"328WBMM_June_15_2018_50742795.wav_7",0.0458051501820194,1,0.037130974771765,0.174021217335224,3.28995597684573,3.30840051476241,""
"328WBMM_May_01_2018_41268486.wav_2",0.125623773801806,1,0.041207911950951,0.206001676130806,2.66284168767851,2.81039799101197,""
"328WBMM_May_01_2018_41268486.wav_4",0.0911792769780106,1,0.0228767953427721,0.183835431247051,2.40461815684494,2.69973076351187,""
"328WBMM_May_01_2018_42581536.wav_1",0.0828347592157996,1,0.0172169344807151,0.164827739711554,2.95795429434543,3.1055105976789,""
"328WBMM_May_01_2018_42581536.wav_2",0.107007180053984,1,0.0374797428829325,0.195627314873827,2.71817530142855,3.01328790809548,""
"328WBMM_May_01_2018_42581536.wav_3",0.0879368180229676,1,0.0198326629527306,0.173765539546261,2.60750807392846,2.69973076351187,""
"328WBMM_May_01_2018_42909767.wav_2",0.124830372155003,1,0.0341673768342361,0.208262644403872,2.97639883226212,3.01328790809548,""
"328WBMM_May_01_2018_43238006.wav_1",0.0399320501069838,1,0.0248757611100984,0.185827971819574,2.62595261184514,2.68128622559519,""
"328WBMM_May_01_2018_43238006.wav_3",0.12056712687297,1,0.0450933846079119,0.20361939730247,2.75506437726192,2.86573160476202,""
"328WBMM_May_01_2018_43566236.wav_1",0.12065782999584,1,0.0407633800908563,0.206788497535284,2.69973076351187,2.7735089151786,""
"328WBMM_May_01_2018_43566236.wav_2",0.12022699015936,1,0.043799313376089,0.207090757262637,2.49684084642836,2.81039799101197,""
"328WBMM_May_01_2018_43566236.wav_3",0.0392971282433017,1,0.0190191070411258,0.180793489849491,2.36772908101158,2.57061899809509,""
"328WBMM_May_01_2018_43566236.wav_4",0.0421996281943002,1,0.0141106560625002,0.135630286375817,2.68128622559519,2.71817530142855,""
"328WBMM_May_01_2018_43566236.wav_5",0.108775720821299,1,0.0347956501241551,0.192137137202466,2.66284168767851,3.03173244601217,""
"328WBMM_May_01_2018_43566236.wav_6",0.104172537305203,1,0.0230435534172731,0.193258126883132,2.75506437726192,2.95795429434543,""
"328WBMM_May_01_2018_43566236.wav_7",0.102948045138021,1,0.0366188778596985,0.191780119597392,2.7735089151786,3.17928874934563,""
"328WBMM_May_01_2018_43566236.wav_8",0.0873697836819929,1,0.00634898636911844,0.176385002052581,2.75506437726192,3.06862152184553,""
"328WBMM_May_01_2018_43894475.wav_2",0.12283490026617,1,0.0460833031376919,0.205265072541317,2.57061899809509,2.60750807392846,""
"328WBMM_May_01_2018_43894475.wav_3",0.116190885908004,1,0.08,0.196190885908004,NA,NA,""
"328WBMM_May_01_2018_43894475.wav_4",0.117710165641803,1,0.0470540001586606,0.203106886530603,3.05017698392885,3.17928874934563,""
"328WBMM_May_01_2018_43894475.wav_5",0.111451640171396,1,0.0360432295852653,0.199156597294532,2.18328370184475,2.20172823976143,""
"328WBMM_May_01_2018_45207409.wav_2",0.1184811434171,1,0.0336307152017231,0.203362706314626,2.75506437726192,2.90262068059538,""
"328WBMM_May_01_2018_45207409.wav_3",0.0423584260101109,1,0.0069015461398868,0.179057880705627,2.7735089151786,3.03173244601217,""
"328WBMM_May_01_2018_45207409.wav_4",0.0331973959737013,1,0.00371286837517073,0.123366574970982,2.49684084642836,2.49684084642836,""
"328WBMM_May_01_2018_45207409.wav_6",0.122268004843008,1,0.0319460995903579,0.205165761230055,2.75506437726192,3.05017698392885,""
"328WBMM_May_01_2018_46520346.wav_1",0.1058962333527,1,0.0279038457155672,0.19657947639385,2.68128622559519,3.30840051476241,""
"328WBMM_May_01_2018_46520346.wav_2",0.106100316029398,1,0.0311658490557172,0.197024954854444,2.82884252892865,2.8841761426787,""
"328WBMM_May_01_2018_46520346.wav_3",0.139411144036899,1,0.0763437979857845,0.231109139488576,1.61150302642757,5.57707867851442,""
"328WBMM_May_01_2018_46520346.wav_4",0.119728503662095,1,0.0246771403292801,0.209857146666251,1.79777629851535,6.47175031601363,""
"328WBMM_May_01_2018_46520346.wav_5",0.115352064039598,1,0.0409352065147388,0.202446579641617,0.856489864435831,5.17342420004188,""
"328WBMM_May_31_2018_31396164.wav_8",0.128957370834996,1,0.0617806275060386,0.198006462919057,1.92760891011252,6.0822524812221,""
"328WBMM_May_31_2018_31724405.wav_42",0.0932656350000229,1,0.0402360056151643,0.215401446922481,1.47319476952241,5.53046388193411,""
"328WBMM_May_31_2018_35991556.wav_1",0.0567348037299951,1,0.08,0.136734803729995,NA,NA,""
"328WBMM_May_31_2018_35991556.wav_3",0.0678232605750111,1,0.08,0.147823260575011,NA,NA,""
"328WBMM_May_31_2018_37632734.wav_2",0.0593879645180095,1,0.0307856248071861,0.147234237783451,1.76531814561605,5.20588235294118,""
"328WBMM_May_31_2018_37960960.wav_23",0.0423130070989828,1,0.0281816910016743,0.144701224677778,1.89515075721323,5.5953801877327,""
"328WBMM_May_31_2018_38617427.wav_3",0.0866668344749826,1,0.0359357188582182,0.167026789914929,1.70040183981746,5.98487802252422,""
"328WBMM_May_31_2018_38617427.wav_5",0.0718368737880155,1,0.0215525021597264,0.19331912983582,1.70040183981746,5.56292203483341,""
"328WBMM_May_31_2018_38617427.wav_15",0.0422903313179859,1,0.0343569059421512,0.170281125464524,1.63548553401888,5.88750356382634,""
"328WBMM_May_31_2018_38617427.wav_26",0.0260317964360013,1,0.0131251161489454,0.155540135520569,2.12235782750828,6.43929216311433,""
"334YGMM_April_28_2018_36896069.wav_1",0.166304441304987,1,0.0643502268280192,0.272035146878173,1.57056922822029,5.49800572903482,""
"334YGMM_April_30_2018_32196082.wav_1",0.0525397624360266,1,0.0426846959310691,0.175558852857148,1.57056922822029,4.19967961306307,""
"334YGMM_April_30_2018_32196082.wav_3",0.167823384460007,1,0.08,0.247823384460007,NA,NA,""
"334YGMM_April_30_2018_32196082.wav_4",0.163855124456973,1,0.0813355868301786,0.274884595628496,1.63548553401888,4.75146821235107,""
"334YGMM_April_30_2018_36463238.wav_1",0.125420142757008,1,0.0715173753861904,0.250516758101674,1.66794368691817,5.43308942323623,""
"334YGMM_June_01_2018_39356838.wav_2",0.0818368591420153,1,0.08,0.161836859142015,NA,NA,""
"334YGMM_June_01_2018_39356838.wav_3",0.0578912444980233,1,0.08,0.137891244498023,NA,NA,""
"334YGMM_June_01_2018_39356838.wav_5",0.0212471978439908,1,0.0536203466656451,0.113482020666288,1.27844585212665,2.0574415217097,""
"334YGMM_June_01_2018_39356838.wav_8",0.0512472434649567,1,0.0783176491506492,0.141819820350162,2.18727413330687,2.64168827389698,""
"334YGMM_June_01_2018_39685183.wav_3",0.0249207227969919,1,0.0656277932558872,0.143690457884392,2.0249833688104,2.86889534419204,""
"334YGMM_June_01_2018_39685183.wav_5",0.0919050859850046,1,0.0165350567816844,0.170005497492305,2.34956489780334,2.70660457969557,""
"334YGMM_June_01_2018_39685183.wav_6",0.0427439148970166,1,0.0495122373000493,0.126855324376671,1.79777629851535,2.80397903839345,""
"334YGMM_June_01_2018_40013415.wav_1",0.0618822059873407,1,0.0654122155852876,0.158577913230497,1.24598769922735,1.99252521591111,""
"334YGMM_June_01_2018_40013415.wav_3",0.0739457214088048,1,0.0588541832813677,0.182878495189396,1.14861324052947,1.66794368691817,""
"334YGMM_June_01_2018_40013415.wav_4",0.082109002521193,1,0.0735852465881537,0.180251646429336,1.37582031082453,2.18727413330687,""
"334YGMM_June_01_2018_40013415.wav_6",0.051610077254395,1,0.0305132563337123,0.141602441414826,1.60302738111958,5.1085078942433,""
"334YGMM_June_01_2018_40013415.wav_7",0.0782087682118942,1,0.0790990089612707,0.180483010616758,1.27844585212665,4.81638451814965,""
"334YGMM_June_01_2018_40013415.wav_8",0.0578912685545987,1,0.00538591119291886,0.147202987516422,1.63548553401888,5.04359158844471,""
"334YGMM_June_01_2018_40341650.wav_3",0.081973208474011,1,0.08,0.161973208474011,NA,NA,""
"334YGMM_June_01_2018_40341650.wav_5",0.249729168718005,1,0.08,0.329729168718005,NA,NA,""
"334YGMM_June_01_2018_40341650.wav_6",0.0966671611950005,1,0.0786171865426128,0.193252582097666,1.05123878183159,5.62783834063199,""
"334YGMM_June_01_2018_40341650.wav_7",0.0771886034980014,1,0.0159241333181665,0.163228295569616,1.57056922822029,5.56292203483341,""
"334YGMM_June_01_2018_40998117.wav_2",0.0285034565503963,1,0.08,0.108503456550396,NA,NA,""
"334YGMM_June_01_2018_40998117.wav_4",0.0479819523156024,1,0.0779941775578413,0.143734133284546,1.08369693473089,4.97867528264612,""
"334YGMM_June_01_2018_40998117.wav_5",0.086916268065103,1,0.0225818910401956,0.165588869971892,1.40827846372382,5.66029649353129,""
"334YGMM_June_01_2018_40998117.wav_11",0.0565533974840093,1,0.00252448726562555,0.142056618810112,1.63548553401888,6.24454324571857,""
"334YGMM_June_01_2018_40998117.wav_18",0.0263719331489938,1,0,0.125658863820195,2.21973228620616,6.6015829276108,""
"334YGMM_June_01_2018_41326355.wav_1",0.0758052244219982,1,0.0229999102825833,0.160740252944943,1.66794368691817,5.91996171672564,""
"334YGMM_June_01_2018_41326355.wav_2",0.0915422348159893,1,0.0273700794361722,0.175784427937784,1.40827846372382,6.27700139861787,""
"334YGMM_June_01_2018_41326355.wav_3",0.0207710396560117,1,0.0217810034930044,0.168219558316334,1.70040183981746,5.98487802252422,""
"334YGMM_June_01_2018_42311164.wav_1",0.0997056839370032,1,0.0165375858447247,0.187067294919438,1.70040183981746,6.92616445660374,""
"334YGMM_June_01_2018_42311164.wav_2",0.128186543392019,1,0.0479049075961748,0.216174811638219,1.44073661662312,5.27079865873976,""
"334YGMM_June_01_2018_42311164.wav_3",0.0852384957730123,1,0.00374819105944844,0.179387945087691,1.57056922822029,6.76387369210727,""
"334YGMM_June_01_2018_42311164.wav_4",0.093084337629989,1,0.0160637408953067,0.182324282233718,1.44073661662312,5.49800572903482,""
"334YGMM_June_01_2018_42311164.wav_5",0.0325851871319855,1,0.0137348952476554,0.18445097161627,1.73285999271676,6.40683401021504,""
"334YGMM_June_01_2018_42311164.wav_7",0.128549356887959,1,0.042973165718688,0.215198952048604,1.44073661662312,5.49800572903482,""
"334YGMM_June_01_2018_42311164.wav_9",0.100453986771981,1,0.0250516255453187,0.184784169852905,1.47319476952241,5.85504541092705,""
"334YGMM_June_01_2018_42311164.wav_10",0.124036864027971,1,0.0533234923289754,0.209402477074651,1.37582031082453,5.66029649353129,""
"334YGMM_June_01_2018_42311164.wav_11",0.0871659424719837,1,0.0188516690216505,0.171653771838297,1.44073661662312,6.21208509281928,""
"334YGMM_June_01_2018_42311164.wav_13",0.0981183748899639,1,0.0281831636101249,0.18424585814471,1.66794368691817,6.27700139861787,""
"334YGMM_June_01_2018_42639507.wav_1",0.0853743149659998,1,0.0202589162158182,0.16990180157802,1.24598769922735,5.98487802252422,""
"334YGMM_June_01_2018_42639507.wav_4",0.0998641389403012,1,0.0295001044744551,0.186055332642424,1.44073661662312,6.21208509281928,""
"334YGMM_June_01_2018_42639507.wav_6",0.0739457214087977,1,0.0151406962973905,0.159496862616571,1.31090400502594,6.27700139861787,""
"334YGMM_June_01_2018_42639507.wav_8",0.0900001742630039,1,0.025033116222032,0.177418351882274,1.31090400502594,6.34191770441645,""
"334YGMM_June_01_2018_42639507.wav_9",0.0865988071330008,1,0.0177385951835557,0.169655316429077,1.0187806289323,6.40683401021504,""
"334YGMM_June_01_2018_43295975.wav_4",0.0504763684682032,1,0.0143029256213273,0.147262485916087,0.856489864435831,5.79012910512846,""
"334YGMM_June_01_2018_43295975.wav_6",0.0928574702953995,1,0.109795484936997,0.187094931058026,1.24598769922735,6.40683401021504,""
"334YGMM_June_01_2018_43295975.wav_7",0.0472337266484004,1,0.0704855971513599,0.135085531073378,1.11615508763018,6.04979432832281,""
"334YGMM_June_01_2018_43295975.wav_9",0.0789571945222036,1,0.08,0.158957194522204,NA,NA,""
"334YGMM_June_01_2018_43295975.wav_12",0.0909753774909063,1,0.08,0.170975377490906,NA,NA,""
"334YGMM_June_01_2018_43295975.wav_16",0.0798869030160034,1,0.107264383934405,0.197381652755772,1.08369693473089,1.60302738111958,""
"334YGMM_June_01_2018_43295975.wav_18",0.0499094730460001,1,0.0782788949576209,0.142750633955775,0.824031711536537,5.33571496453835,""
