"sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf"
"Phaethornis-longirostris-154070.wav",11,0.129036412083949,6.29079560215313,1.76085423480788,6.32977691561591,5.15033947623666,7.58680892337536,2.4364694471387,0.0716805240614764,0.0430083144368859,0.100352733686067,0.0573444192491811,1.37962484124457,4.80126631020573,0.958840960573374,0.951403434406828,0.91224458293945,0.715513385966261,4.764375,2.75625,7.35,6.167109375,5.12490234375,7.5796875,2.45478515625,2.36842105263158,5.29716796875,6.2015625,7.00883197729966,6.18530620831275
"Phaethornis-longirostris-154070.wav",13,0.126651367639191,6.30236553078495,1.81479158979843,6.44268774703557,5.1304347826087,7.64426877470356,2.51383399209486,0.0633333333333333,0.0475,0.095,0.0475,1.51427746132865,5.42956553771827,0.960996145371605,0.945010359280099,0.908151312604411,0.738825734300594,4.33125,2.75625,7.35,6.54609375,5.29716796875,8.096484375,2.79931640625,1.90769230769231,5.29716796875,6.58916015625,10.2011704380538,6.66278158195405
"Phaethornis-longirostris-154070.wav",15,0.128832599132561,6.28318878276266,1.78967358248676,6.35728155339806,5.16893203883495,7.63106796116505,2.4621359223301,0.0715545477450239,0.0429327286470144,0.100176366843034,0.0572436381960192,1.50633406890214,5.26817850238876,0.958857596108824,0.951031120267795,0.91190341380466,0.723868869537805,4.90875,2.75625,7.35,6.07236328125,5.12490234375,7.6658203125,2.54091796875,2.74576271186441,5.29716796875,5.12490234375,-1.33712760714195,6.14189935616354
"Phaethornis-longirostris-154070.wav",19,0.127234014306399,6.26532691940808,1.77716253814571,6.33791748526523,5.13555992141454,7.55599214145383,2.42043222003929,0.0636281179138322,0.0318140589569161,0.0954421768707483,0.0636281179138322,1.58273617705174,6.27084764176162,0.957530923117476,0.944469264225591,0.904358526430013,0.705263122543691,4.43333333333333,2.75625,7.35,6.31162109375,5.340234375,7.62275390625,2.28251953125,2.35849056603774,5.340234375,6.93369140625,12.523828945715,5.88145824326828
"Phaethornis-longirostris-154070.wav",29,0.1302782555288,6.31064776391436,1.77162121107106,6.3342939481268,5.16618635926993,7.60999039385207,2.44380403458213,0.0723859914336105,0.0434315948601663,0.101340388007055,0.0579087931468884,1.41171829476235,5.46259928416748,0.961394970724134,0.950833871620898,0.914126902170489,0.727044268102863,4.54125,2.75625,7.35,6.645146484375,5.38330078125,8.0103515625,2.62705078125,3.26229508196721,8.0103515625,6.15849609375,-14.2146167158388,5.88145824326828
"Phaethornis-longirostris-154072.wav",2,0.121770267346107,6.49937064285847,1.67885394640254,6.2672147995889,5.62589928057554,7.65673175745118,2.03083247687564,0.0608843537414966,0.0304421768707483,0.106547619047619,0.0761054421768707,2.81167016052408,15.4215197382756,0.944681393581515,0.948677775946422,0.896198243440878,0.651494766442729,4.76291666666667,2.75625,7.35,6.84755859375,5.5986328125,9.25927734375,3.66064453125,1.91764705882353,8.1826171875,5.98623046875,-18.0371347342716,6.05508565186512
"Phaethornis-longirostris-154072.wav",36,0.118762445835202,6.52356761442775,1.70724106859746,6.50158061116965,5.63329820864067,7.78292939936776,2.14963119072708,0.0593877551020408,0.0296938775510204,0.0890816326530612,0.0593877551020408,2.01697422882118,8.20448357292986,0.9504919509547,0.946895210089729,0.900016275587847,0.682608123437698,6.02291666666667,2.75625,7.35,6.488671875,4.95263671875,8.1826171875,3.22998046875,3,8.1826171875,4.95263671875,-27.1969850909943,6.83640899055089
"Phaethornis-longirostris-154072.wav",76,0.123088317319301,6.49708532552413,1.74535902471248,6.53658536585366,5.42276422764228,7.78861788617886,2.36585365853659,0.0615419501133787,0.0307709750566893,0.092312925170068,0.0615419501133787,1.83854238544171,7.74633911241874,0.953932478811179,0.950893907265294,0.907088582044029,0.69142057201172,4.33125,2.75625,7.35,6.5748046875,4.9095703125,8.57021484375,3.66064453125,1.94117647058824,8.13955078125,4.9095703125,-26.2411619485477,5.83805139111907
"Phaethornis-longirostris-154072.wav",126,0.131641795783096,6.61491488899215,1.71970227134371,6.61596958174905,5.65779467680608,7.83269961977186,2.17490494296578,0.0731418493323255,0.0292567397329302,0.102398589065256,0.0731418493323255,2.08273554633238,9.24133549435387,0.950010297766379,0.951686720882878,0.904112185086252,0.673284899385881,6.155625,2.75625,7.35,7.01982421875,5.98623046875,8.74248046875,2.75625,2.140625,8.22568359375,6.2015625,-15.3759760090565,6.22871306046196
"Phaethornis-longirostris-154072.wav",148,0.120959069809999,6.53357723012134,1.689529509775,6.62461220268873,5.57394002068252,7.68355739400207,2.10961737331955,0.0604761904761905,0.0302380952380952,0.0907142857142857,0.0604761904761905,2.56732788607017,13.5888597460266,0.947505392951269,0.946362586976849,0.896683654847879,0.666649726117414,6.125,2.75625,7.35,6.85234375,5.5986328125,8.61328125,3.0146484375,2.47142857142857,8.13955078125,5.7708984375,-19.5822632190431,5.83805139111907
